,loss,mae,calculate_ssim,calculate_psnr,val_loss,val_mae,val_calculate_ssim,val_calculate_psnr,lr
59,1351.35791015625,0.10314939171075821,31.69740104675293,18.051639556884766,2115.770263671875,0.10152075439691544,35.28295135498047,17.70150375366211,0.001
60,1348.51123046875,0.09934944659471512,32.82511901855469,18.238906860351562,2071.896484375,0.09777536988258362,36.01054000854492,17.9169979095459,0.0009900001
61,1338.61083984375,0.09740328788757324,33.54041290283203,18.336671829223633,2064.51171875,0.10047499090433121,35.06032943725586,17.796175003051758,0.0009900001
62,1332.8218994140625,0.09494233876466751,34.358802795410156,18.46175193786621,2079.665283203125,0.09494287520647049,37.31686019897461,18.008365631103516,0.0009900001
63,1327.9188232421875,0.09369998425245285,34.8094596862793,18.524999618530273,2106.622314453125,0.09572568535804749,37.00743865966797,17.94255256652832,0.0009900001
64,1319.9141845703125,0.09188885241746902,35.528377532958984,18.612178802490234,2086.916748046875,0.09864219278097153,35.912811279296875,17.88327980041504,0.0009900001
65,1319.9786376953125,0.09084618836641312,35.865272521972656,18.66928482055664,2089.17236328125,0.09376253932714462,38.055389404296875,18.036935806274414,0.0009900001
66,1310.906982421875,0.08960513770580292,36.47498321533203,18.71882438659668,2118.69775390625,0.09191206842660904,39.0535774230957,18.035242080688477,0.0009900001
67,1310.5299072265625,0.0894739180803299,36.54317092895508,18.717666625976562,2156.092529296875,0.09381619095802307,38.284488677978516,17.96047592163086,0.0009900001
68,1306.195068359375,0.08858181536197662,36.98666000366211,18.75690269470215,2069.397216796875,0.0895933285355568,39.702396392822266,18.209890365600586,0.0009900001
69,1303.663330078125,0.08746830374002457,37.50245666503906,18.816316604614258,2093.683837890625,0.0921267718076706,38.97734451293945,18.022815704345703,0.0009900001
70,1299.8929443359375,0.08691836893558502,37.86807632446289,18.817951202392578,2147.556640625,0.08582346886396408,42.2592887878418,18.21483612060547,0.0009900001
71,1294.44384765625,0.08592350035905838,38.28202819824219,18.87297248840332,2057.623779296875,0.08582208305597305,42.10321044921875,18.282955169677734,0.0009900001
72,1285.4949951171875,0.08545012772083282,38.55611038208008,18.901613235473633,2072.5732421875,0.08660735934972763,41.771480560302734,18.203784942626953,0.0009900001
73,1281.01611328125,0.08523956686258316,38.62250518798828,18.908706665039062,2081.4326171875,0.08886399120092392,40.4605712890625,18.19440269470215,0.0009900001
74,1278.361328125,0.08370932191610336,39.447113037109375,18.97414779663086,2048.357666015625,0.09054066240787506,39.32722854614258,18.124326705932617,0.0009900001
75,1281.6085205078125,0.08384525030851364,39.263267517089844,18.97545051574707,2049.821533203125,0.08947783708572388,39.593746185302734,18.22117042541504,0.0009900001
76,1274.0247802734375,0.08488532155752182,38.82124710083008,18.932132720947266,2081.723876953125,0.08450143784284592,43.266353607177734,18.29808235168457,0.0009900001
77,1265.8603515625,0.0830986425280571,39.70647048950195,19.0122127532959,2150.030029296875,0.082595594227314,44.730369567871094,18.287628173828125,0.0009900001
78,1270.3248291015625,0.08419746160507202,39.28843688964844,18.950618743896484,2111.060791015625,0.08532629162073135,42.2364387512207,18.313220977783203,0.0009900001
79,1261.6202392578125,0.08222639560699463,40.183834075927734,19.03827476501465,2077.911376953125,0.08748369663953781,41.38820266723633,18.231393814086914,0.0009900001
80,1259.3387451171875,0.08031872659921646,41.51778793334961,19.102115631103516,2085.5146484375,0.08516228944063187,42.91455841064453,18.2778263092041,0.0009900001
81,1258.345947265625,0.08052792400121689,41.3663215637207,19.108182907104492,2121.08544921875,0.08352695405483246,44.862606048583984,18.185583114624023,0.0009900001
82,1253.63134765625,0.08098848164081573,40.972904205322266,19.09417152404785,2085.944580078125,0.08537109196186066,42.96724319458008,18.189865112304688,0.0009900001
83,1245.0401611328125,0.08064170926809311,41.10979461669922,19.117645263671875,2078.0810546875,0.08015264570713043,46.532135009765625,18.433971405029297,0.0009900001
84,1240.4332275390625,0.07862821966409683,42.50263977050781,19.190126419067383,2141.993896484375,0.07962558418512344,47.2535514831543,18.34433364868164,0.0009900001
85,1241.919677734375,0.07918345183134079,42.279541015625,19.146522521972656,2113.3203125,0.08015871047973633,46.399932861328125,18.382421493530273,0.0009801001
86,1239.1285400390625,0.07958921790122986,41.90470504760742,19.14950942993164,2101.612548828125,0.08356049656867981,44.01880645751953,18.299455642700195,0.0009801001
87,1234.4835205078125,0.07990837842226028,41.71635055541992,19.12540054321289,2070.24072265625,0.08142668008804321,45.893333435058594,18.324323654174805,0.0009801001
88,1234.7132568359375,0.07936257869005203,42.079803466796875,19.148120880126953,2061.106201171875,0.08445734530687332,43.458892822265625,18.28598403930664,0.0009801001
89,1227.6734619140625,0.07892615348100662,42.310298919677734,19.163822174072266,2069.1591796875,0.08099224418401718,46.11478805541992,18.34185218811035,0.0009801001
90,1228.63427734375,0.07899938523769379,42.29331588745117,19.17207145690918,2071.59521484375,0.0807313546538353,45.765804290771484,18.42131996154785,0.0009801001
91,1217.0020751953125,0.0781063362956047,42.84696578979492,19.20969009399414,2161.994873046875,0.08192618191242218,46.08561325073242,18.196256637573242,0.0009801001
92,1221.957763671875,0.07838913053274155,42.61746597290039,19.20415496826172,2131.200927734375,0.08347657322883606,44.004722595214844,18.256330490112305,0.0009801001
93,1220.8570556640625,0.0785674974322319,42.59137725830078,19.191020965576172,2041.2900390625,0.08015397936105728,46.8775749206543,18.36064338684082,0.0009801001
94,1215.5567626953125,0.07740741223096848,43.42610168457031,19.22162628173828,2029.2825927734375,0.08027301728725433,45.775089263916016,18.506818771362305,0.0009801001
95,1213.495361328125,0.07809356600046158,42.942047119140625,19.200794219970703,2078.4873046875,0.08306852728128433,44.4886474609375,18.311506271362305,0.0009801001
96,1210.961669921875,0.077614426612854,43.307945251464844,19.214134216308594,2152.1826171875,0.08148171007633209,45.61760711669922,18.35636329650879,0.0009801001
97,1212.834228515625,0.07690703123807907,43.775264739990234,19.252046585083008,2042.4371337890625,0.08064543455839157,45.8447151184082,18.39793586730957,0.0009801001
98,1206.8155517578125,0.07743941992521286,43.49082946777344,19.216238021850586,2028.1068115234375,0.08158256113529205,45.028324127197266,18.336698532104492,0.0009801001
99,1205.524169921875,0.07791780680418015,43.1436767578125,19.201438903808594,2130.84814453125,0.0833391472697258,44.804656982421875,18.21981430053711,0.0009801001
100,1205.5029296875,0.07776297628879547,43.16950225830078,19.214797973632812,2116.498046875,0.08013156056404114,46.12899398803711,18.400829315185547,0.0009801001
101,1196.73486328125,0.07624655216932297,44.249114990234375,19.27938461303711,2147.361328125,0.07867731899023056,48.110050201416016,18.337703704833984,0.0009801001
102,1196.7052001953125,0.0762648656964302,44.25812911987305,19.282806396484375,2131.7001953125,0.07889815419912338,47.621368408203125,18.36744499206543,0.0009801001
103,1195.3272705078125,0.07617290318012238,44.36567687988281,19.267881393432617,2038.8291015625,0.07742466032505035,49.03691864013672,18.435579299926758,0.0009801001
104,1187.81396484375,0.07635734230279922,44.239898681640625,19.274017333984375,2055.08349609375,0.08124028146266937,45.904075622558594,18.306814193725586,0.0009801001
105,1185.822998046875,0.07659057527780533,44.086448669433594,19.25342559814453,2104.545166015625,0.08155995607376099,45.33587646484375,18.359851837158203,0.0009801001
106,1191.3985595703125,0.0773329883813858,43.477821350097656,19.232101440429688,2050.178955078125,0.08105751127004623,45.3636589050293,18.403749465942383,0.0009801001
107,1181.252685546875,0.07641186565160751,44.231136322021484,19.264131546020508,2051.4560546875,0.07906933128833771,47.07789993286133,18.418725967407227,0.0009801001
108,1180.535888671875,0.07504568248987198,45.180091857910156,19.320768356323242,2032.3690185546875,0.07922001928091049,47.088069915771484,18.41054916381836,0.0009801001
109,1178.054443359375,0.07520940154790878,45.13490295410156,19.3052978515625,2069.32470703125,0.07491414994001389,50.52019119262695,18.55600357055664,0.0009702991
110,1170.4508056640625,0.07417251169681549,45.700462341308594,19.376476287841797,2089.641845703125,0.08005694299936295,46.70185089111328,18.34872817993164,0.0009702991
111,1171.7515869140625,0.07454711198806763,45.53943634033203,19.35529327392578,2084.114501953125,0.08016940951347351,46.764259338378906,18.330698013305664,0.0009702991
112,1173.4166259765625,0.07411479204893112,45.777103424072266,19.381093978881836,2133.436279296875,0.0771372839808464,49.26387405395508,18.37422752380371,0.0009702991
113,1171.78515625,0.07461415976285934,45.511138916015625,19.336467742919922,2093.806884765625,0.08045138418674469,46.4542121887207,18.359264373779297,0.0009702991
114,1166.5496826171875,0.07528351247310638,45.05916976928711,19.30677604675293,2060.9462890625,0.07992148399353027,46.16769790649414,18.45472526550293,0.0009702991
115,1165.190185546875,0.07501427829265594,45.335731506347656,19.314796447753906,2058.05419921875,0.0814262107014656,45.11005783081055,18.392471313476562,0.0009702991
116,1165.406494140625,0.07442411780357361,45.614173889160156,19.349016189575195,2059.134033203125,0.07841233164072037,47.4605827331543,18.48031997680664,0.0009702991
117,1157.658203125,0.07432222366333008,45.73213195800781,19.357398986816406,2032.3175048828125,0.07616456598043442,48.787357330322266,18.598968505859375,0.0009702991
118,1161.76513671875,0.07418212294578552,45.918643951416016,19.36178970336914,2118.862548828125,0.07910139858722687,47.68115997314453,18.327434539794922,0.0009702991
119,1152.78125,0.07464820891618729,45.62058639526367,19.337228775024414,2056.978515625,0.07552038133144379,50.22487258911133,18.51436996459961,0.00096059614
120,1150.96533203125,0.07413932681083679,46.13248062133789,19.335243225097656,2060.19482421875,0.07741786539554596,48.85192108154297,18.459970474243164,0.00096059614
121,1151.609619140625,0.07352753728628159,46.52187728881836,19.36100959777832,2059.58154296875,0.07520662993192673,50.55574417114258,18.4771728515625,0.00096059614
122,1153.2652587890625,0.07367894798517227,46.44071578979492,19.354246139526367,2083.951171875,0.07898297160863876,46.98740005493164,18.4140567779541,0.00096059614
123,1158.361328125,0.07392212003469467,46.27403259277344,19.34075164794922,2064.302001953125,0.08012662082910538,46.43754959106445,18.435176849365234,0.00096059614
